consumption,meter_id,reading_date_time
201.5395,8729,2018-12-03 09:30
186.8,12801,2018-12-03 09:30
190.268,12821,2018-12-03 09:30
90.8,8738,2018-12-03 09:30
144.6205,8766,2018-12-03 09:30
109.3,12878,2018-12-03 09:30
246.524,8751,2018-12-03 09:30
100.6,12845,2018-12-03 09:30
77.4004,12817,2018-12-03 09:30
90.9,8736,2018-12-03 09:30
190.634,12874,2018-12-03 09:30
75.2,14933,2018-12-03 09:30
37.2,14939,2018-12-03 09:30
112.3,14937,2018-12-03 09:30
134.5257,8756,2018-12-03 09:30
81.6,14941,2018-12-03 09:30
89.311,83336,2018-12-03 09:30
75.7,83335,2018-12-03 09:30
67.6,195634,2018-12-03 09:30
177.258,8718,2018-12-03 10:00
99.9,12779,2018-12-03 10:00
155.2113,12849,2018-12-03 10:00
127.4,8752,2018-12-03 10:00
156.9002,12797,2018-12-03 10:00
97.8,8726,2018-12-03 10:00
200.437,8742,2018-12-03 10:00
122.7,12827,2018-12-03 10:00
183.6944,8725,2018-12-03 10:00
149.4,12793,2018-12-03 10:00
133.8212,8761,2018-12-03 10:00
79.9,12864,2018-12-03 10:00
210.7065,8731,2018-12-03 10:00
132.6,12805,2018-12-03 10:00
164.1456,12853,2018-12-03 10:00
135.8,8754,2018-12-03 10:00
127.4,8719,2018-12-03 10:00
0,12781,2018-12-03 10:00
198.931,12831,2018-12-03 10:00
153,8743,2018-12-03 10:00
111.3868,8732,2018-12-03 10:00
107.4,12807,2018-12-03 10:00
155.1,53364,2018-12-03 10:00
109.3,12570,2018-12-03 10:00
235.3503,12811,2018-12-03 10:00
144.3,8733,2018-12-03 10:00
0,12825,2018-12-03 10:00
111.8,8740,2018-12-03 10:00
33.321,8763,2018-12-03 10:00
121.8663,12870,2018-12-03 10:00
78.2,8762,2018-12-03 10:00
254.2778,8749,2018-12-03 10:00
150.1,12841,2018-12-03 10:00
119.7778,8745,2018-12-03 10:00
73.5,12833,2018-12-03 10:00
188.819,8722,2018-12-03 10:00
143,12787,2018-12-03 10:00
304.2244,12862,2018-12-03 10:00
144.1,8759,2018-12-03 10:00
178.6207,12858,2018-12-03 10:00
95.6,8757,2018-12-03 10:00
185.583,12791,2018-12-03 10:00
119.6,8723,2018-12-03 10:00
201.5395,8729,2018-12-03 10:00
180.8,12801,2018-12-03 10:00
190.268,12821,2018-12-03 10:00
78.7,8738,2018-12-03 10:00
166.8702,8766,2018-12-03 10:00
100.5,12878,2018-12-03 10:00
123.262,8751,2018-12-03 10:00
94.4,12845,2018-12-03 10:00
88.457,12817,2018-12-03 10:00
96.3,8736,2018-12-03 10:00
158.8613,12874,2018-12-03 10:00
77.3,14933,2018-12-03 10:00
32.8,14939,2018-12-03 10:00
110.2,14937,2018-12-03 10:00
156.9459,8756,2018-12-03 10:00
86.8,14941,2018-12-03 10:00
89.311,83336,2018-12-03 10:00
69.3,83335,2018-12-03 10:00
65.3,195634,2018-12-03 10:00
144.022,8718,2018-12-03 10:30
93.6,12779,2018-12-03 10:30
166.2984,12849,2018-12-03 10:30
129.9,8752,2018-12-03 10:30
145.6933,12797,2018-12-03 10:30
95,8726,2018-12-03 10:30
244.979,8742,2018-12-03 10:30
124.1,12827,2018-12-03 10:30
183.6944,8725,2018-12-03 10:30
144.2,12793,2018-12-03 10:30
122.6688,8761,2018-12-03 10:30
81.8,12864,2018-12-03 10:30
232.8861,8731,2018-12-03 10:30
130.1,12805,2018-12-03 10:30
262.6324,12853,2018-12-03 10:30
125.7,8754,2018-12-03 10:30
114.7,8719,2018-12-03 10:30
0,12781,2018-12-03 10:30
209.9833,12831,2018-12-03 10:30
140.5,8743,2018-12-03 10:30
200.4971,8732,2018-12-03 10:30
112,12807,2018-12-03 10:30
144.022,53364,2018-12-03 10:30
105.7,12570,2018-12-03 10:30
246.5582,12811,2018-12-03 10:30
143.3,8733,2018-12-03 10:30
0,12825,2018-12-03 10:30
105.8,8740,2018-12-03 10:30
22.214,8763,2018-12-03 10:30
144.0241,12870,2018-12-03 10:30
81.1,8762,2018-12-03 10:30
265.3333,8749,2018-12-03 10:30
128.5,12841,2018-12-03 10:30
119.7778,8745,2018-12-03 10:30
74.7,12833,2018-12-03 10:30
144.391,8722,2018-12-03 10:30
124.5,12787,2018-12-03 10:30
225.3515,12862,2018-12-03 10:30
150.5,8759,2018-12-03 10:30
178.6207,12858,2018-12-03 10:30
99,8757,2018-12-03 10:30
174.667,12791,2018-12-03 10:30
123.6,8723,2018-12-03 10:30
179.1464,8729,2018-12-03 10:30
157.2,12801,2018-12-03 10:30
190.268,12821,2018-12-03 10:30
82.7,8738,2018-12-03 10:30
133.4962,8766,2018-12-03 10:30
103.6,12878,2018-12-03 10:30
308.156,8751,2018-12-03 10:30
90.3,12845,2018-12-03 10:30
165.8574,12817,2018-12-03 10:30
95.3,8736,2018-12-03 10:30
158.8613,12874,2018-12-03 10:30
83.3,14933,2018-12-03 10:30
29,14939,2018-12-03 10:30
112.2,14937,2018-12-03 10:30
156.9459,8756,2018-12-03 10:30
89.9,14941,2018-12-03 10:30
89.311,83336,2018-12-03 10:30
65.4,83335,2018-12-03 10:30
75.4,195634,2018-12-03 10:30
166.179,8718,2018-12-03 11:00
97.4,12779,2018-12-03 11:00
166.2984,12849,2018-12-03 11:00
132.6,8752,2018-12-03 11:00
168.1081,12797,2018-12-03 11:00
98.7,8726,2018-12-03 11:00
233.844,8742,2018-12-03 11:00
130.7,12827,2018-12-03 11:00
129.6667,8725,2018-12-03 11:00
138.2,12793,2018-12-03 11:00
144.9725,8761,2018-12-03 11:00
83,12864,2018-12-03 11:00
221.7958,8731,2018-12-03 11:00
126.5,12805,2018-12-03 11:00
186.0312,12853,2018-12-03 11:00
122.4,8754,2018-12-03 11:00
101.4,8719,2018-12-03 11:00
0,12781,2018-12-03 11:00
154.7241,12831,2018-12-03 11:00
140.5,8743,2018-12-03 11:00
100.2486,8732,2018-12-03 11:00
108.6,12807,2018-12-03 11:00
155.1,53364,2018-12-03 11:00
101,12570,2018-12-03 11:00
291.3867,12811,2018-12-03 11:00
150.1,8733,2018-12-03 11:00
0,12825,2018-12-03 11:00
106.7,8740,2018-12-03 11:00
26.657,8763,2018-12-03 11:00
155.1035,12870,2018-12-03 11:00
78.4,8762,2018-12-03 11:00
265.3333,8749,2018-12-03 11:00
140.7,12841,2018-12-03 11:00
141.5556,8745,2018-12-03 11:00
79.3,12833,2018-12-03 11:00
199.926,8722,2018-12-03 11:00
134.3,12787,2018-12-03 11:00
394.3644,12862,2018-12-03 11:00
155,8759,2018-12-03 11:00
145.1294,12858,2018-12-03 11:00
100.4,8757,2018-12-03 11:00
196.5,12791,2018-12-03 11:00
120.7,8723,2018-12-03 11:00
201.5395,8729,2018-12-03 11:00
175.2,12801,2018-12-03 11:00
134.307,12821,2018-12-03 11:00
73.9,8738,2018-12-03 11:00
133.4962,8766,2018-12-03 11:00
105.5,12878,2018-12-03 11:00
123.262,8751,2018-12-03 11:00
89.4,12845,2018-12-03 11:00
11.0577,12817,2018-12-03 11:00
89,8736,2018-12-03 11:00
222.4066,12874,2018-12-03 11:00
76.6,14933,2018-12-03 11:00
30.1,14939,2018-12-03 11:00
106.7,14937,2018-12-03 11:00
134.5257,8756,2018-12-03 11:00
86.8,14941,2018-12-03 11:00
89.311,83336,2018-12-03 11:00
70.3,83335,2018-12-03 11:00
69.9,195634,2018-12-03 11:00
177.258,8718,2018-12-03 11:30
92.8,12779,2018-12-03 11:30
155.2113,12849,2018-12-03 11:30
121.4,8752,2018-12-03 11:30
179.315,12797,2018-12-03 11:30
98.5,8726,2018-12-03 11:30
278.385,8742,2018-12-03 11:30
130.2,12827,2018-12-03 11:30
151.2778,8725,2018-12-03 11:30
135.3,12793,2018-12-03 11:30
156.1249,8761,2018-12-03 11:30
89,12864,2018-12-03 11:30
199.6162,8731,2018-12-03 11:30
133.8,12805,2018-12-03 11:30
207.9168,12853,2018-12-03 11:30
119.8,8754,2018-12-03 11:30
105.5,8719,2018-12-03 11:30
0,12781,2018-12-03 11:30
209.9833,12831,2018-12-03 11:30
141,8743,2018-12-03 11:30
167.0802,8732,2018-12-03 11:30
112.6,12807,2018-12-03 11:30
155.1,53364,2018-12-03 11:30
105.3,12570,2018-12-03 11:30
291.3867,12811,2018-12-03 11:30
147.3,8733,2018-12-03 11:30
0,12825,2018-12-03 11:30
114.1,8740,2018-12-03 11:30
33.321,8763,2018-12-03 11:30
144.0241,12870,2018-12-03 11:30
73.5,8762,2018-12-03 11:30
265.3333,8749,2018-12-03 11:30
141.8,12841,2018-12-03 11:30
141.5556,8745,2018-12-03 11:30
73.2,12833,2018-12-03 11:30
55.535,8722,2018-12-03 11:30
130.6,12787,2018-12-03 11:30
191.5481,12862,2018-12-03 11:30
150.8,8759,2018-12-03 11:30
189.7852,12858,2018-12-03 11:30
108.9,8757,2018-12-03 11:30
185.583,12791,2018-12-03 11:30
116.5,8723,2018-12-03 11:30
212.7354,8729,2018-12-03 11:30
173.1,12801,2018-12-03 11:30
167.883,12821,2018-12-03 11:30
70.7,8738,2018-12-03 11:30
155.7448,8766,2018-12-03 11:30
104.7,12878,2018-12-03 11:30
154.078,8751,2018-12-03 11:30
106.1,12845,2018-12-03 11:30
287.4852,12817,2018-12-03 11:30
96.2,8736,2018-12-03 11:30
158.8613,12874,2018-12-03 11:30
79.1,14933,2018-12-03 11:30
30.5,14939,2018-12-03 11:30
109.6,14937,2018-12-03 11:30
145.7358,8756,2018-12-03 11:30
85.4,14941,2018-12-03 11:30
89.311,83336,2018-12-03 11:30
78.8,83335,2018-12-03 11:30
80.8,195634,2018-12-03 11:30
155.1,8718,2018-12-03 12:00
90.4,12779,2018-12-03 12:00
188.4714,12849,2018-12-03 12:00
116.7,8752,2018-12-03 12:00
123.2786,12797,2018-12-03 12:00
92.3,8726,2018-12-03 12:00
222.708,8742,2018-12-03 12:00
124.9,12827,2018-12-03 12:00
194.5,8725,2018-12-03 12:00
140.2,12793,2018-12-03 12:00
144.9725,8761,2018-12-03 12:00
86.6,12864,2018-12-03 12:00
210.7065,8731,2018-12-03 12:00
133.4,12805,2018-12-03 12:00
207.9168,12853,2018-12-03 12:00
114.7,8754,2018-12-03 12:00
105.4,8719,2018-12-03 12:00
0,12781,2018-12-03 12:00
143.673,12831,2018-12-03 12:00
144.5,8743,2018-12-03 12:00
167.0802,8732,2018-12-03 12:00
116.4,12807,2018-12-03 12:00
144.022,53364,2018-12-03 12:00
102.7,12570,2018-12-03 12:00
325.0083,12811,2018-12-03 12:00
147.2,8733,2018-12-03 12:00
0,12825,2018-12-03 12:00
106.1,8740,2018-12-03 12:00
28.878,8763,2018-12-03 12:00
155.1035,12870,2018-12-03 12:00
73.3,8762,2018-12-03 12:00
265.3333,8749,2018-12-03 12:00
138.5,12841,2018-12-03 12:00
130.6667,8745,2018-12-03 12:00
68.1,12833,2018-12-03 12:00
33.321,8722,2018-12-03 12:00
116.5,12787,2018-12-03 12:00
371.8291,12862,2018-12-03 12:00
149.2,8759,2018-12-03 12:00
167.4573,12858,2018-12-03 12:00
104.2,8757,2018-12-03 12:00
141.917,12791,2018-12-03 12:00
110.7,8723,2018-12-03 12:00
246.3255,8729,2018-12-03 12:00
171.4,12801,2018-12-03 12:00
167.883,12821,2018-12-03 12:00
71.2,8738,2018-12-03 12:00
177.9945,8766,2018-12-03 12:00
105.4,12878,2018-12-03 12:00
215.709,8751,2018-12-03 12:00
98.2,12845,2018-12-03 12:00
110.5712,12817,2018-12-03 12:00
92.8,8736,2018-12-03 12:00
222.4066,12874,2018-12-03 12:00
83.1,14933,2018-12-03 12:00
29.3,14939,2018-12-03 12:00
112.4,14937,2018-12-03 12:00
145.7358,8756,2018-12-03 12:00
86.9,14941,2018-12-03 12:00
78.147,83336,2018-12-03 12:00
77.1,83335,2018-12-03 12:00
81.4,195634,2018-12-03 12:00
132.943,8718,2018-12-03 12:30
94.6,12779,2018-12-03 12:30
144.1253,12849,2018-12-03 12:30
129.1,8752,2018-12-03 12:30
168.1081,12797,2018-12-03 12:30
97.5,8726,2018-12-03 12:30
222.708,8742,2018-12-03 12:30
117.7,12827,2018-12-03 12:30
172.8889,8725,2018-12-03 12:30
139.7,12793,2018-12-03 12:30
122.6688,8761,2018-12-03 12:30
82.6,12864,2018-12-03 12:30
210.7065,8731,2018-12-03 12:30
126.3,12805,2018-12-03 12:30
153.2023,12853,2018-12-03 12:30
117.5,8754,2018-12-03 12:30
109.4,8719,2018-12-03 12:30
0,12781,2018-12-03 12:30
176.8276,12831,2018-12-03 12:30
152.5,8743,2018-12-03 12:30
167.0802,8732,2018-12-03 12:30
112,12807,2018-12-03 12:30
155.1,53364,2018-12-03 12:30
106.5,12570,2018-12-03 12:30
313.8004,12811,2018-12-03 12:30
144.2,8733,2018-12-03 12:30
0,12825,2018-12-03 12:30
114.8,8740,2018-12-03 12:30
26.657,8763,2018-12-03 12:30
132.9457,12870,2018-12-03 12:30
72.8,8762,2018-12-03 12:30
243.2222,8749,2018-12-03 12:30
139.6,12841,2018-12-03 12:30
141.5556,8745,2018-12-03 12:30
71.7,12833,2018-12-03 12:30
388.745,8722,2018-12-03 12:30
131.3,12787,2018-12-03 12:30
214.0834,12862,2018-12-03 12:30
145.2,8759,2018-12-03 12:30
189.7852,12858,2018-12-03 12:30
102.9,8757,2018-12-03 12:30
229.25,12791,2018-12-03 12:30
112.4,8723,2018-12-03 12:30
167.9494,8729,2018-12-03 12:30
170.8,12801,2018-12-03 12:30
145.499,12821,2018-12-03 12:30
75.2,8738,2018-12-03 12:30
122.3708,8766,2018-12-03 12:30
113.1,12878,2018-12-03 12:30
92.447,8751,2018-12-03 12:30
93.3,12845,2018-12-03 12:30
22.1142,12817,2018-12-03 12:30
95,8736,2018-12-03 12:30
190.634,12874,2018-12-03 12:30
80.7,14933,2018-12-03 12:30
28.5,14939,2018-12-03 12:30
109.2,14937,2018-12-03 12:30
100.8943,8756,2018-12-03 12:30
87.6,14941,2018-12-03 12:30
78.147,83336,2018-12-03 12:30
81.2,83335,2018-12-03 12:30
86.3,195634,2018-12-03 12:30
166.179,8718,2018-12-03 13:00
90.9,12779,2018-12-03 13:00
166.2984,12849,2018-12-03 13:00
124,8752,2018-12-03 13:00
156.9002,12797,2018-12-03 13:00
93.4,8726,2018-12-03 13:00
222.708,8742,2018-12-03 13:00
116.1,12827,2018-12-03 13:00
151.2778,8725,2018-12-03 13:00
145.2,12793,2018-12-03 13:00
122.6688,8761,2018-12-03 13:00
77.1,12864,2018-12-03 13:00
232.8861,8731,2018-12-03 13:00
128.4,12805,2018-12-03 13:00
175.0879,12853,2018-12-03 13:00
118.8,8754,2018-12-03 13:00
104.8,8719,2018-12-03 13:00
0,12781,2018-12-03 13:00
132.6207,12831,2018-12-03 13:00
154.5,8743,2018-12-03 13:00
155.942,8732,2018-12-03 13:00
110.2,12807,2018-12-03 13:00
144.022,53364,2018-12-03 13:00
106.8,12570,2018-12-03 13:00
313.8004,12811,2018-12-03 13:00
145.4,8733,2018-12-03 13:00
0,12825,2018-12-03 13:00
108.3,8740,2018-12-03 13:00
35.542,8763,2018-12-03 13:00
144.0241,12870,2018-12-03 13:00
72.4,8762,2018-12-03 13:00
254.2778,8749,2018-12-03 13:00
139.5,12841,2018-12-03 13:00
141.5556,8745,2018-12-03 13:00
73.8,12833,2018-12-03 13:00
177.712,8722,2018-12-03 13:00
128.4,12787,2018-12-03 13:00
225.3515,12862,2018-12-03 13:00
145.9,8759,2018-12-03 13:00
189.7852,12858,2018-12-03 13:00
97.9,8757,2018-12-03 13:00
185.583,12791,2018-12-03 13:00
113.8,8723,2018-12-03 13:00
201.5395,8729,2018-12-03 13:00
185.1,12801,2018-12-03 13:00
167.883,12821,2018-12-03 13:00
76.4,8738,2018-12-03 13:00
166.8702,8766,2018-12-03 13:00
107.7,12878,2018-12-03 13:00
277.34,8751,2018-12-03 13:00
92.1,12845,2018-12-03 13:00
143.7431,12817,2018-12-03 13:00
94.1,8736,2018-12-03 13:00
158.8613,12874,2018-12-03 13:00
80.6,14933,2018-12-03 13:00
28.2,14939,2018-12-03 13:00
108.8,14937,2018-12-03 13:00
134.5257,8756,2018-12-03 13:00
85.8,14941,2018-12-03 13:00
89.311,83336,2018-12-03 13:00
73,83335,2018-12-03 13:00
88.4,195634,2018-12-03 13:00
155.1,8718,2018-12-03 13:30
90.3,12779,2018-12-03 13:30
166.2984,12849,2018-12-03 13:30
127.9,8752,2018-12-03 13:30
134.4865,12797,2018-12-03 13:30
86.4,8726,2018-12-03 13:30
256.115,8742,2018-12-03 13:30
112.2,12827,2018-12-03 13:30
129.6667,8725,2018-12-03 13:30
137.4,12793,2018-12-03 13:30
133.8212,8761,2018-12-03 13:30
78.9,12864,2018-12-03 13:30
232.8861,8731,2018-12-03 13:30
124,12805,2018-12-03 13:30
196.9746,12853,2018-12-03 13:30
120.6,8754,2018-12-03 13:30
103.6,8719,2018-12-03 13:30
0,12781,2018-12-03 13:30
221.0345,12831,2018-12-03 13:30
153,8743,2018-12-03 13:30
155.942,8732,2018-12-03 13:30
111.8,12807,2018-12-03 13:30
144.022,53364,2018-12-03 13:30
106,12570,2018-12-03 13:30
325.0083,12811,2018-12-03 13:30
140.9,8733,2018-12-03 13:30
0,12825,2018-12-03 13:30
112.8,8740,2018-12-03 13:30
26.657,8763,2018-12-03 13:30
132.9457,12870,2018-12-03 13:30
82.4,8762,2018-12-03 13:30
265.3333,8749,2018-12-03 13:30
133.2,12841,2018-12-03 13:30
119.7778,8745,2018-12-03 13:30
71.4,12833,2018-12-03 13:30
177.712,8722,2018-12-03 13:30
119.4,12787,2018-12-03 13:30
338.0268,12862,2018-12-03 13:30
141.5,8759,2018-12-03 13:30
167.4573,12858,2018-12-03 13:30
100.2,8757,2018-12-03 13:30
120.083,12791,2018-12-03 13:30
114.6,8723,2018-12-03 13:30
190.3424,8729,2018-12-03 13:30
147.4,12801,2018-12-03 13:30
156.691,12821,2018-12-03 13:30
72.3,8738,2018-12-03 13:30
144.6205,8766,2018-12-03 13:30
102.7,12878,2018-12-03 13:30
123.262,8751,2018-12-03 13:30
83.7,12845,2018-12-03 13:30
143.7431,12817,2018-12-03 13:30
92.8,8736,2018-12-03 13:30
158.8613,12874,2018-12-03 13:30
78.8,14933,2018-12-03 13:30
28.3,14939,2018-12-03 13:30
107.1,14937,2018-12-03 13:30
134.5257,8756,2018-12-03 13:30
84.5,14941,2018-12-03 13:30
78.147,83336,2018-12-03 13:30
70.8,83335,2018-12-03 13:30
90.9,195634,2018-12-03 13:30
166.179,8718,2018-12-03 14:00
95.2,12779,2018-12-03 14:00
144.1253,12849,2018-12-03 14:00
124,8752,2018-12-03 14:00
145.6933,12797,2018-12-03 14:00
95.9,8726,2018-12-03 14:00
233.844,8742,2018-12-03 14:00
118.9,12827,2018-12-03 14:00
140.4722,8725,2018-12-03 14:00
136.2,12793,2018-12-03 14:00
133.8212,8761,2018-12-03 14:00
80.4,12864,2018-12-03 14:00
221.7958,8731,2018-12-03 14:00
122.5,12805,2018-12-03 14:00
175.0879,12853,2018-12-03 14:00
119.2,8754,2018-12-03 14:00
96.8,8719,2018-12-03 14:00
0,12781,2018-12-03 14:00
154.7241,12831,2018-12-03 14:00
155,8743,2018-12-03 14:00
189.3578,8732,2018-12-03 14:00
111.2,12807,2018-12-03 14:00
144.022,53364,2018-12-03 14:00
104,12570,2018-12-03 14:00
280.1798,12811,2018-12-03 14:00
117.6,8733,2018-12-03 14:00
0,12825,2018-12-03 14:00
109.4,8740,2018-12-03 14:00
24.435,8763,2018-12-03 14:00
155.1035,12870,2018-12-03 14:00
76.4,8762,2018-12-03 14:00
254.2778,8749,2018-12-03 14:00
132,12841,2018-12-03 14:00
130.6667,8745,2018-12-03 14:00
68.4,12833,2018-12-03 14:00
222.14,8722,2018-12-03 14:00
121.2,12787,2018-12-03 14:00
180.281,12862,2018-12-03 14:00
141.8,8759,2018-12-03 14:00
167.4573,12858,2018-12-03 14:00
102.4,8757,2018-12-03 14:00
174.667,12791,2018-12-03 14:00
117.7,8723,2018-12-03 14:00
179.1464,8729,2018-12-03 14:00
123.5,12801,2018-12-03 14:00
145.499,12821,2018-12-03 14:00
70.1,8738,2018-12-03 14:00
200.2432,8766,2018-12-03 14:00
103.1,12878,2018-12-03 14:00
61.631,8751,2018-12-03 14:00
82,12845,2018-12-03 14:00
88.457,12817,2018-12-03 14:00
89.9,8736,2018-12-03 14:00
190.634,12874,2018-12-03 14:00
79.1,14933,2018-12-03 14:00
29.9,14939,2018-12-03 14:00
109.1,14937,2018-12-03 14:00
134.5257,8756,2018-12-03 14:00
79,14941,2018-12-03 14:00
89.311,83336,2018-12-03 14:00
74.5,83335,2018-12-03 14:00
88.5,195634,2018-12-03 14:00
177.258,8718,2018-12-03 14:30
90.9,12779,2018-12-03 14:30
155.2113,12849,2018-12-03 14:30
117.6,8752,2018-12-03 14:30
134.4865,12797,2018-12-03 14:30
87,8726,2018-12-03 14:30
233.844,8742,2018-12-03 14:30
115.1,12827,2018-12-03 14:30
237.7222,8725,2018-12-03 14:30
133.2,12793,2018-12-03 14:30
211.8836,8761,2018-12-03 14:30
85.8,12864,2018-12-03 14:30
210.7065,8731,2018-12-03 14:30
122,12805,2018-12-03 14:30
240.7457,12853,2018-12-03 14:30
123.1,8754,2018-12-03 14:30
102.8,8719,2018-12-03 14:30
0,12781,2018-12-03 14:30
165.7764,12831,2018-12-03 14:30
161.5,8743,2018-12-03 14:30
155.942,8732,2018-12-03 14:30
108,12807,2018-12-03 14:30
132.943,53364,2018-12-03 14:30
109.3,12570,2018-12-03 14:30
280.1798,12811,2018-12-03 14:30
125.8,8733,2018-12-03 14:30
0,12825,2018-12-03 14:30
101.4,8740,2018-12-03 14:30
24.435,8763,2018-12-03 14:30
144.0241,12870,2018-12-03 14:30
71.3,8762,2018-12-03 14:30
243.2222,8749,2018-12-03 14:30
128,12841,2018-12-03 14:30
130.6667,8745,2018-12-03 14:30
66.3,12833,2018-12-03 14:30
88.856,8722,2018-12-03 14:30
124.7,12787,2018-12-03 14:30
360.562,12862,2018-12-03 14:30
144.3,8759,2018-12-03 14:30
167.4573,12858,2018-12-03 14:30
96.9,8757,2018-12-03 14:30
185.583,12791,2018-12-03 14:30
113,8723,2018-12-03 14:30
190.3424,8729,2018-12-03 14:30
121,12801,2018-12-03 14:30
167.883,12821,2018-12-03 14:30
67.5,8738,2018-12-03 14:30
133.4962,8766,2018-12-03 14:30
99.8,12878,2018-12-03 14:30
184.893,8751,2018-12-03 14:30
81.7,12845,2018-12-03 14:30
121.6289,12817,2018-12-03 14:30
95.5,8736,2018-12-03 14:30
158.8613,12874,2018-12-03 14:30
74.5,14933,2018-12-03 14:30
28.6,14939,2018-12-03 14:30
103.1,14937,2018-12-03 14:30
123.3145,8756,2018-12-03 14:30
88.2,14941,2018-12-03 14:30
78.147,83336,2018-12-03 14:30
70.4,83335,2018-12-03 14:30
73.4,195634,2018-12-03 14:30
121.865,8718,2018-12-03 15:00
92.8,12779,2018-12-03 15:00
155.2113,12849,2018-12-03 15:00
106.1,8752,2018-12-03 15:00
145.6933,12797,2018-12-03 15:00
91.6,8726,2018-12-03 15:00
233.844,8742,2018-12-03 15:00
116.2,12827,2018-12-03 15:00
140.4722,8725,2018-12-03 15:00
133.4,12793,2018-12-03 15:00
167.2762,8761,2018-12-03 15:00
83.5,12864,2018-12-03 15:00
221.7958,8731,2018-12-03 15:00
122.3,12805,2018-12-03 15:00
240.7457,12853,2018-12-03 15:00
129.2,8754,2018-12-03 15:00
105.1,8719,2018-12-03 15:00
0,12781,2018-12-03 15:00
154.7241,12831,2018-12-03 15:00
161.5,8743,2018-12-03 15:00
167.0802,8732,2018-12-03 15:00
100.4,12807,2018-12-03 15:00
132.943,53364,2018-12-03 15:00
103.2,12570,2018-12-03 15:00
280.1798,12811,2018-12-03 15:00
126.4,8733,2018-12-03 15:00
0,12825,2018-12-03 15:00
109.1,8740,2018-12-03 15:00
27.768,8763,2018-12-03 15:00
132.9457,12870,2018-12-03 15:00
71.4,8762,2018-12-03 15:00
232.1667,8749,2018-12-03 15:00
131.1,12841,2018-12-03 15:00
119.7778,8745,2018-12-03 15:00
63.9,12833,2018-12-03 15:00
99.963,8722,2018-12-03 15:00
128.4,12787,2018-12-03 15:00
202.8163,12862,2018-12-03 15:00
146,8759,2018-12-03 15:00
167.4573,12858,2018-12-03 15:00
105.6,8757,2018-12-03 15:00
174.667,12791,2018-12-03 15:00
112.7,8723,2018-12-03 15:00
201.5395,8729,2018-12-03 15:00
153.6,12801,2018-12-03 15:00
156.691,12821,2018-12-03 15:00
65.4,8738,2018-12-03 15:00
144.6205,8766,2018-12-03 15:00
88.9,12878,2018-12-03 15:00
184.893,8751,2018-12-03 15:00
83.3,12845,2018-12-03 15:00
99.5146,12817,2018-12-03 15:00
91.1,8736,2018-12-03 15:00
190.634,12874,2018-12-03 15:00
70,14933,2018-12-03 15:00
26.8,14939,2018-12-03 15:00
96.8,14937,2018-12-03 15:00
134.5257,8756,2018-12-03 15:00
91.8,14941,2018-12-03 15:00
78.147,83336,2018-12-03 15:00
76.5,83335,2018-12-03 15:00
72.5,195634,2018-12-03 15:00
177.258,8718,2018-12-03 15:30
100,12779,2018-12-03 15:30
144.1253,12849,2018-12-03 15:30
106,8752,2018-12-03 15:30
134.4865,12797,2018-12-03 15:30
91.3,8726,2018-12-03 15:30
267.25,8742,2018-12-03 15:30
124.1,12827,2018-12-03 15:30
162.0833,8725,2018-12-03 15:30
143.4,12793,2018-12-03 15:30
144.9725,8761,2018-12-03 15:30
88,12864,2018-12-03 15:30
199.6162,8731,2018-12-03 15:30
125.2,12805,2018-12-03 15:30
262.6324,12853,2018-12-03 15:30
125.4,8754,2018-12-03 15:30
99.5,8719,2018-12-03 15:30
0,12781,2018-12-03 15:30
154.7241,12831,2018-12-03 15:30
154,8743,2018-12-03 15:30
178.2195,8732,2018-12-03 15:30
99.2,12807,2018-12-03 15:30
144.022,53364,2018-12-03 15:30
101.5,12570,2018-12-03 15:30
280.1798,12811,2018-12-03 15:30
129.7,8733,2018-12-03 15:30
0,12825,2018-12-03 15:30
107.1,8740,2018-12-03 15:30
26.657,8763,2018-12-03 15:30
155.1035,12870,2018-12-03 15:30
77.7,8762,2018-12-03 15:30
254.2778,8749,2018-12-03 15:30
132.7,12841,2018-12-03 15:30
119.7778,8745,2018-12-03 15:30
66.2,12833,2018-12-03 15:30
199.926,8722,2018-12-03 15:30
122,12787,2018-12-03 15:30
236.6186,12862,2018-12-03 15:30
145.4,8759,2018-12-03 15:30
156.2939,12858,2018-12-03 15:30
100.5,8757,2018-12-03 15:30
185.583,12791,2018-12-03 15:30
111.5,8723,2018-12-03 15:30
190.3424,8729,2018-12-03 15:30
121.9,12801,2018-12-03 15:30
179.076,12821,2018-12-03 15:30
71.9,8738,2018-12-03 15:30
189.1188,8766,2018-12-03 15:30
94.9,12878,2018-12-03 15:30
184.893,8751,2018-12-03 15:30
80.2,12845,2018-12-03 15:30
88.457,12817,2018-12-03 15:30
89.1,8736,2018-12-03 15:30
127.0897,12874,2018-12-03 15:30
70.5,14933,2018-12-03 15:30
26.1,14939,2018-12-03 15:30
96.6,14937,2018-12-03 15:30
156.9459,8756,2018-12-03 15:30
88.7,14941,2018-12-03 15:30
89.311,83336,2018-12-03 15:30
74.4,83335,2018-12-03 15:30
73,195634,2018-12-03 15:30
188.336,8718,2018-12-03 16:00
100.6,12779,2018-12-03 16:00
144.1253,12849,2018-12-03 16:00
122,8752,2018-12-03 16:00
145.6933,12797,2018-12-03 16:00
86.2,8726,2018-12-03 16:00
267.25,8742,2018-12-03 16:00
126.2,12827,2018-12-03 16:00
